Dicofr,Ref_municipio_ine,Distrito,Concelho,Freguesia,Orgao,Inscritos,Votantes,Validos,Brancos,Nulos,Votos,Sigla,M
180700,1807,Viseu,MOIMENTA DA BEIRA,NULL,AF,10851,7074,NULL,161,126,453,I,3
180700,1807,Viseu,MOIMENTA DA BEIRA,NULL,AF,10851,7074,NULL,161,126,3010,PS,51
180700,1807,Viseu,MOIMENTA DA BEIRA,NULL,AF,10851,7074,NULL,161,126,60,PCP-PEV,0
180700,1807,Viseu,MOIMENTA DA BEIRA,NULL,AF,10851,7074,NULL,161,126,363,CDS-PP,1
180700,1807,Viseu,MOIMENTA DA BEIRA,NULL,AF,10851,7074,NULL,161,126,2901,PPD/PSD,77
180702,1807,Viseu,MOIMENTA DA BEIRA,Alvite,AF,NULL,NULL,NULL,NULL,NULL,624,PS,7
180702,1807,Viseu,MOIMENTA DA BEIRA,Alvite,AF,NULL,NULL,NULL,NULL,NULL,161,PPD/PSD,2
180703,1807,Viseu,MOIMENTA DA BEIRA,Arcozelos,AF,NULL,NULL,NULL,NULL,NULL,20,CDS-PP,0
180703,1807,Viseu,MOIMENTA DA BEIRA,Arcozelos,AF,NULL,NULL,NULL,NULL,NULL,105,PS,2
180703,1807,Viseu,MOIMENTA DA BEIRA,Arcozelos,AF,NULL,NULL,NULL,NULL,NULL,247,PPD/PSD,5
180704,1807,Viseu,MOIMENTA DA BEIRA,Ariz,AF,NULL,NULL,NULL,NULL,NULL,76,PPD/PSD,4
180704,1807,Viseu,MOIMENTA DA BEIRA,Ariz,AF,NULL,NULL,NULL,NULL,NULL,53,PS,3
180705,1807,Viseu,MOIMENTA DA BEIRA,Baldos,AF,NULL,NULL,NULL,NULL,NULL,73,PS,3
180705,1807,Viseu,MOIMENTA DA BEIRA,Baldos,AF,NULL,NULL,NULL,NULL,NULL,106,PPD/PSD,4
180706,1807,Viseu,MOIMENTA DA BEIRA,Cabaços,AF,NULL,NULL,NULL,NULL,NULL,103,PS,3
180706,1807,Viseu,MOIMENTA DA BEIRA,Cabaços,AF,NULL,NULL,NULL,NULL,NULL,162,PPD/PSD,4
180707,1807,Viseu,MOIMENTA DA BEIRA,Caria,AF,NULL,NULL,NULL,NULL,NULL,150,PS,3
180707,1807,Viseu,MOIMENTA DA BEIRA,Caria,AF,NULL,NULL,NULL,NULL,NULL,183,PPD/PSD,4
180707,1807,Viseu,MOIMENTA DA BEIRA,Caria,AF,NULL,NULL,NULL,NULL,NULL,27,CDS-PP,0
180708,1807,Viseu,MOIMENTA DA BEIRA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,71,PS,2
180708,1807,Viseu,MOIMENTA DA BEIRA,Castelo,AF,NULL,NULL,NULL,NULL,NULL,133,PPD/PSD,5
180709,1807,Viseu,MOIMENTA DA BEIRA,Leomil,AF,NULL,NULL,NULL,NULL,NULL,48,CDS-PP,0
180709,1807,Viseu,MOIMENTA DA BEIRA,Leomil,AF,NULL,NULL,NULL,NULL,NULL,257,PS,4
180709,1807,Viseu,MOIMENTA DA BEIRA,Leomil,AF,NULL,NULL,NULL,NULL,NULL,325,PPD/PSD,5
180709,1807,Viseu,MOIMENTA DA BEIRA,Leomil,AF,NULL,NULL,NULL,NULL,NULL,29,PCP-PEV,0
180710,1807,Viseu,MOIMENTA DA BEIRA,Moimenta da Beira,AF,NULL,NULL,NULL,NULL,NULL,731,PS,5
180710,1807,Viseu,MOIMENTA DA BEIRA,Moimenta da Beira,AF,NULL,NULL,NULL,NULL,NULL,31,PCP-PEV,0
180710,1807,Viseu,MOIMENTA DA BEIRA,Moimenta da Beira,AF,NULL,NULL,NULL,NULL,NULL,453,I,3
180710,1807,Viseu,MOIMENTA DA BEIRA,Moimenta da Beira,AF,NULL,NULL,NULL,NULL,NULL,202,CDS-PP,1
180711,1807,Viseu,MOIMENTA DA BEIRA,Nagosa,AF,NULL,NULL,NULL,NULL,NULL,33,PS,2
180711,1807,Viseu,MOIMENTA DA BEIRA,Nagosa,AF,NULL,NULL,NULL,NULL,NULL,92,PPD/PSD,5
180713,1807,Viseu,MOIMENTA DA BEIRA,Passô,AF,NULL,NULL,NULL,NULL,NULL,151,PS,4
180713,1807,Viseu,MOIMENTA DA BEIRA,Passô,AF,NULL,NULL,NULL,NULL,NULL,145,PPD/PSD,3
180714,1807,Viseu,MOIMENTA DA BEIRA,Pêra Velha,AF,NULL,NULL,NULL,NULL,NULL,117,PPD/PSD,5
180714,1807,Viseu,MOIMENTA DA BEIRA,Pêra Velha,AF,NULL,NULL,NULL,NULL,NULL,70,PS,2
180715,1807,Viseu,MOIMENTA DA BEIRA,Peva,AF,NULL,NULL,NULL,NULL,NULL,17,CDS-PP,0
180715,1807,Viseu,MOIMENTA DA BEIRA,Peva,AF,NULL,NULL,NULL,NULL,NULL,213,PS,4
180715,1807,Viseu,MOIMENTA DA BEIRA,Peva,AF,NULL,NULL,NULL,NULL,NULL,161,PPD/PSD,3
180716,1807,Viseu,MOIMENTA DA BEIRA,Rua,AF,NULL,NULL,NULL,NULL,NULL,266,PPD/PSD,4
180716,1807,Viseu,MOIMENTA DA BEIRA,Rua,AF,NULL,NULL,NULL,NULL,NULL,217,PS,3
180717,1807,Viseu,MOIMENTA DA BEIRA,Sarzedo,AF,NULL,NULL,NULL,NULL,NULL,32,PS,1
180717,1807,Viseu,MOIMENTA DA BEIRA,Sarzedo,AF,NULL,NULL,NULL,NULL,NULL,102,PPD/PSD,6
180718,1807,Viseu,MOIMENTA DA BEIRA,Segões,AF,NULL,NULL,NULL,NULL,NULL,75,PPD/PSD,6
180718,1807,Viseu,MOIMENTA DA BEIRA,Segões,AF,NULL,NULL,NULL,NULL,NULL,21,PS,1
180719,1807,Viseu,MOIMENTA DA BEIRA,Sever,AF,NULL,NULL,NULL,NULL,NULL,57,PS,1
180719,1807,Viseu,MOIMENTA DA BEIRA,Sever,AF,NULL,NULL,NULL,NULL,NULL,32,CDS-PP,0
180719,1807,Viseu,MOIMENTA DA BEIRA,Sever,AF,NULL,NULL,NULL,NULL,NULL,315,PPD/PSD,6
180720,1807,Viseu,MOIMENTA DA BEIRA,Vilar,AF,NULL,NULL,NULL,NULL,NULL,17,CDS-PP,0
180720,1807,Viseu,MOIMENTA DA BEIRA,Vilar,AF,NULL,NULL,NULL,NULL,NULL,49,PS,1
180720,1807,Viseu,MOIMENTA DA BEIRA,Vilar,AF,NULL,NULL,NULL,NULL,NULL,235,PPD/PSD,6
180800,1808,Viseu,MORTÁGUA,NULL,CM,9443,5855,NULL,166,101,3042,PS,3
180800,1808,Viseu,MORTÁGUA,NULL,CM,9443,5855,NULL,166,101,2457,PPD/PSD,2
180800,1808,Viseu,MORTÁGUA,NULL,CM,9443,5855,NULL,166,101,89,PCP-PEV,0
180800,1808,Viseu,MORTÁGUA,NULL,AM,9443,5871,NULL,166,101,101,PCP-PEV,0
180800,1808,Viseu,MORTÁGUA,NULL,AM,9443,5871,NULL,166,101,2332,PPD/PSD,6
180800,1808,Viseu,MORTÁGUA,NULL,AM,9443,5871,NULL,166,101,2801,PS,8
180800,1808,Viseu,MORTÁGUA,NULL,AM,9443,5871,NULL,166,101,370,CDS-PP,1
180800,1808,Viseu,MORTÁGUA,NULL,AF,9443,5788,NULL,166,101,68,PCP-PEV,0
180800,1808,Viseu,MORTÁGUA,NULL,AF,9443,5788,NULL,166,101,2926,PS,40
180800,1808,Viseu,MORTÁGUA,NULL,AF,9443,5788,NULL,166,101,2527,PPD/PSD,31
180802,1808,Viseu,MORTÁGUA,Cercosa,AF,NULL,NULL,NULL,NULL,NULL,101,PPD/PSD,3
180802,1808,Viseu,MORTÁGUA,Cercosa,AF,NULL,NULL,NULL,NULL,NULL,151,PS,4
180803,1808,Viseu,MORTÁGUA,Cortegaça,AF,NULL,NULL,NULL,NULL,NULL,120,PS,4
180803,1808,Viseu,MORTÁGUA,Cortegaça,AF,NULL,NULL,NULL,NULL,NULL,102,PPD/PSD,3
180804,1808,Viseu,MORTÁGUA,Espinho,AF,NULL,NULL,NULL,NULL,NULL,365,PS,5
180804,1808,Viseu,MORTÁGUA,Espinho,AF,NULL,NULL,NULL,NULL,NULL,355,PPD/PSD,4
180805,1808,Viseu,MORTÁGUA,Marmeleira,AF,NULL,NULL,NULL,NULL,NULL,101,PPD/PSD,2
180805,1808,Viseu,MORTÁGUA,Marmeleira,AF,NULL,NULL,NULL,NULL,NULL,227,PS,5
180806,1808,Viseu,MORTÁGUA,Mortágua,AF,NULL,NULL,NULL,NULL,NULL,776,PS,5
180806,1808,Viseu,MORTÁGUA,Mortágua,AF,NULL,NULL,NULL,NULL,NULL,638,PPD/PSD,4
180806,1808,Viseu,MORTÁGUA,Mortágua,AF,NULL,NULL,NULL,NULL,NULL,38,PCP-PEV,0
180807,1808,Viseu,MORTÁGUA,Pala,AF,NULL,NULL,NULL,NULL,NULL,281,PS,4
180807,1808,Viseu,MORTÁGUA,Pala,AF,NULL,NULL,NULL,NULL,NULL,284,PPD/PSD,5
180808,1808,Viseu,MORTÁGUA,Sobral,AF,NULL,NULL,NULL,NULL,NULL,19,PCP-PEV,0
180808,1808,Viseu,MORTÁGUA,Sobral,AF,NULL,NULL,NULL,NULL,NULL,659,PPD/PSD,5
180808,1808,Viseu,MORTÁGUA,Sobral,AF,NULL,NULL,NULL,NULL,NULL,549,PS,4
180809,1808,Viseu,MORTÁGUA,Trezói,AF,NULL,NULL,NULL,NULL,NULL,171,PS,4
180809,1808,Viseu,MORTÁGUA,Trezói,AF,NULL,NULL,NULL,NULL,NULL,122,PPD/PSD,3
180810,1808,Viseu,MORTÁGUA,Vale de Remígio,AF,NULL,NULL,NULL,NULL,NULL,286,PS,5
180810,1808,Viseu,MORTÁGUA,Vale de Remígio,AF,NULL,NULL,NULL,NULL,NULL,165,PPD/PSD,2
180810,1808,Viseu,MORTÁGUA,Vale de Remígio,AF,NULL,NULL,NULL,NULL,NULL,11,PCP-PEV,0
180900,1809,Viseu,NELAS,NULL,CM,12847,8354,NULL,111,142,287,PCP-PEV,0
180900,1809,Viseu,NELAS,NULL,CM,12847,8354,NULL,111,142,3966,PPD/PSD.CDS-PP,4
180900,1809,Viseu,NELAS,NULL,CM,12847,8354,NULL,111,142,3848,PS,3
180900,1809,Viseu,NELAS,NULL,AM,12847,8216,NULL,111,142,3864,PPD/PSD.CDS-PP,11
180900,1809,Viseu,NELAS,NULL,AM,12847,8216,NULL,111,142,331,PCP-PEV,0
180900,1809,Viseu,NELAS,NULL,AM,12847,8216,NULL,111,142,3768,PS,10
180900,1809,Viseu,NELAS,NULL,AF,12847,8549,NULL,111,142,1027,II,5
180900,1809,Viseu,NELAS,NULL,AF,12847,8549,NULL,111,142,3397,PS,33
180900,1809,Viseu,NELAS,NULL,AF,12847,8549,NULL,111,142,152,PCP-PEV,0
180900,1809,Viseu,NELAS,NULL,AF,12847,8549,NULL,111,142,859,I,6
180900,1809,Viseu,NELAS,NULL,AF,12847,8549,NULL,111,142,2861,PPD/PSD.CDS-PP,27
180901,1809,Viseu,NELAS,Canas de Senhorim,AF,NULL,NULL,NULL,NULL,NULL,726,I,4
180901,1809,Viseu,NELAS,Canas de Senhorim,AF,NULL,NULL,NULL,NULL,NULL,1027,II,5
180902,1809,Viseu,NELAS,Carvalhal Redondo,AF,NULL,NULL,NULL,NULL,NULL,279,PS,3
180902,1809,Viseu,NELAS,Carvalhal Redondo,AF,NULL,NULL,NULL,NULL,NULL,318,PPD/PSD.CDS-PP,4
180903,1809,Viseu,NELAS,Nelas,AF,NULL,NULL,NULL,NULL,NULL,1094,PS,4
180903,1809,Viseu,NELAS,Nelas,AF,NULL,NULL,NULL,NULL,NULL,1118,PPD/PSD.CDS-PP,5
180903,1809,Viseu,NELAS,Nelas,AF,NULL,NULL,NULL,NULL,NULL,83,PCP-PEV,0
180904,1809,Viseu,NELAS,Santar,AF,NULL,NULL,NULL,NULL,NULL,58,PCP-PEV,0
180904,1809,Viseu,NELAS,Santar,AF,NULL,NULL,NULL,NULL,NULL,321,PPD/PSD.CDS-PP,4
180904,1809,Viseu,NELAS,Santar,AF,NULL,NULL,NULL,NULL,NULL,382,PS,5
180905,1809,Viseu,NELAS,Senhorim,AF,NULL,NULL,NULL,NULL,NULL,447,PPD/PSD.CDS-PP,5
180905,1809,Viseu,NELAS,Senhorim,AF,NULL,NULL,NULL,NULL,NULL,396,PS,4
180906,1809,Viseu,NELAS,Vilar Seco,AF,NULL,NULL,NULL,NULL,NULL,11,PCP-PEV,0
180906,1809,Viseu,NELAS,Vilar Seco,AF,NULL,NULL,NULL,NULL,NULL,206,PPD/PSD.CDS-PP,2
180906,1809,Viseu,NELAS,Vilar Seco,AF,NULL,NULL,NULL,NULL,NULL,368,PS,5
180907,1809,Viseu,NELAS,Aguieira,CM,NULL,NULL,NULL,NULL,NULL,7,PCP-PEV,0
180907,1809,Viseu,NELAS,Aguieira,CM,NULL,NULL,NULL,NULL,NULL,192,PPD/PSD.CDS-PP,0
180907,1809,Viseu,NELAS,Aguieira,CM,NULL,NULL,NULL,NULL,NULL,156,PS,0
180907,1809,Viseu,NELAS,Aguieira,AF,NULL,NULL,NULL,NULL,NULL,157,PS,3
180907,1809,Viseu,NELAS,Aguieira,AF,NULL,NULL,NULL,NULL,NULL,200,PPD/PSD.CDS-PP,4
180908,1809,Viseu,NELAS,Lapa do Lobo,AF,NULL,NULL,NULL,NULL,NULL,323,PS,4
180908,1809,Viseu,NELAS,Lapa do Lobo,AF,NULL,NULL,NULL,NULL,NULL,133,I,2
180908,1809,Viseu,NELAS,Lapa do Lobo,AF,NULL,NULL,NULL,NULL,NULL,109,PPD/PSD.CDS-PP,1
180909,1809,Viseu,NELAS,Moreira,AF,NULL,NULL,NULL,NULL,NULL,398,PS,5
180909,1809,Viseu,NELAS,Moreira,AF,NULL,NULL,NULL,NULL,NULL,142,PPD/PSD.CDS-PP,2
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,CM,8933,6984,NULL,106,82,3437,PPD/PSD,3
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,CM,8933,6984,NULL,106,82,199,CDS-PP,0
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,CM,8933,6984,NULL,106,82,3088,PS,2
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,CM,8933,6984,NULL,106,82,72,PCP-PEV,0
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AM,8933,6960,NULL,106,82,2992,PS,7
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AM,8933,6960,NULL,106,82,3385,PPD/PSD,8
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AM,8933,6960,NULL,106,82,130,PCP-PEV,0
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AM,8933,6960,NULL,106,82,265,CDS-PP,0
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AF,8933,6973,NULL,106,82,2863,PS,41
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AF,8933,6973,NULL,106,82,3591,PPD/PSD,51
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AF,8933,6973,NULL,106,82,126,PCP-PEV,0
181000,1810,Viseu,OLIVEIRA DE FRADES,NULL,AF,8933,6973,NULL,106,82,205,CDS-PP,0
181001,1810,Viseu,OLIVEIRA DE FRADES,Arca,AF,NULL,NULL,NULL,NULL,NULL,0,CDS-PP,0
181001,1810,Viseu,OLIVEIRA DE FRADES,Arca,AF,NULL,NULL,NULL,NULL,NULL,158,PS,4
181001,1810,Viseu,OLIVEIRA DE FRADES,Arca,AF,NULL,NULL,NULL,NULL,NULL,121,PPD/PSD,3
181002,1810,Viseu,OLIVEIRA DE FRADES,Arcozelo das Maias,AF,NULL,NULL,NULL,NULL,NULL,688,PPD/PSD,7
181002,1810,Viseu,OLIVEIRA DE FRADES,Arcozelo das Maias,AF,NULL,NULL,NULL,NULL,NULL,21,PCP-PEV,0
181002,1810,Viseu,OLIVEIRA DE FRADES,Arcozelo das Maias,AF,NULL,NULL,NULL,NULL,NULL,284,PS,2
181002,1810,Viseu,OLIVEIRA DE FRADES,Arcozelo das Maias,AF,NULL,NULL,NULL,NULL,NULL,23,CDS-PP,0
181003,1810,Viseu,OLIVEIRA DE FRADES,Destriz,AF,NULL,NULL,NULL,NULL,NULL,149,PPD/PSD,3
181003,1810,Viseu,OLIVEIRA DE FRADES,Destriz,AF,NULL,NULL,NULL,NULL,NULL,171,PS,4
181004,1810,Viseu,OLIVEIRA DE FRADES,Oliveira de Frades,AF,NULL,NULL,NULL,NULL,NULL,776,PPD/PSD,5
181004,1810,Viseu,OLIVEIRA DE FRADES,Oliveira de Frades,AF,NULL,NULL,NULL,NULL,NULL,50,CDS-PP,0
181004,1810,Viseu,OLIVEIRA DE FRADES,Oliveira de Frades,AF,NULL,NULL,NULL,NULL,NULL,574,PS,4
181004,1810,Viseu,OLIVEIRA DE FRADES,Oliveira de Frades,AF,NULL,NULL,NULL,NULL,NULL,25,PCP-PEV,0
181005,1810,Viseu,OLIVEIRA DE FRADES,Pinheiro,AF,NULL,NULL,NULL,NULL,NULL,418,PPD/PSD,6
181005,1810,Viseu,OLIVEIRA DE FRADES,Pinheiro,AF,NULL,NULL,NULL,NULL,NULL,247,PS,3
181005,1810,Viseu,OLIVEIRA DE FRADES,Pinheiro,AF,NULL,NULL,NULL,NULL,NULL,51,PCP-PEV,0
181005,1810,Viseu,OLIVEIRA DE FRADES,Pinheiro,AF,NULL,NULL,NULL,NULL,NULL,42,CDS-PP,0
181006,1810,Viseu,OLIVEIRA DE FRADES,Reigoso,AF,NULL,NULL,NULL,NULL,NULL,138,PPD/PSD,4
181006,1810,Viseu,OLIVEIRA DE FRADES,Reigoso,AF,NULL,NULL,NULL,NULL,NULL,102,PS,3
181006,1810,Viseu,OLIVEIRA DE FRADES,Reigoso,AF,NULL,NULL,NULL,NULL,NULL,29,PCP-PEV,0
181006,1810,Viseu,OLIVEIRA DE FRADES,Reigoso,AF,NULL,NULL,NULL,NULL,NULL,6,CDS-PP,0
181007,1810,Viseu,OLIVEIRA DE FRADES,Ribeiradio,AF,NULL,NULL,NULL,NULL,NULL,257,PPD/PSD,3
181007,1810,Viseu,OLIVEIRA DE FRADES,Ribeiradio,AF,NULL,NULL,NULL,NULL,NULL,534,PS,6
181007,1810,Viseu,OLIVEIRA DE FRADES,Ribeiradio,AF,NULL,NULL,NULL,NULL,NULL,25,CDS-PP,0
181008,1810,Viseu,OLIVEIRA DE FRADES,São João da Serra,AF,NULL,NULL,NULL,NULL,NULL,204,PS,4
181008,1810,Viseu,OLIVEIRA DE FRADES,São João da Serra,AF,NULL,NULL,NULL,NULL,NULL,201,PPD/PSD,3
181008,1810,Viseu,OLIVEIRA DE FRADES,São João da Serra,AF,NULL,NULL,NULL,NULL,NULL,22,CDS-PP,0
181009,1810,Viseu,OLIVEIRA DE FRADES,São Vicente de Lafões,AF,NULL,NULL,NULL,NULL,NULL,18,CDS-PP,0
181009,1810,Viseu,OLIVEIRA DE FRADES,São Vicente de Lafões,AF,NULL,NULL,NULL,NULL,NULL,266,PPD/PSD,3
181009,1810,Viseu,OLIVEIRA DE FRADES,São Vicente de Lafões,AF,NULL,NULL,NULL,NULL,NULL,268,PS,4
181010,1810,Viseu,OLIVEIRA DE FRADES,Sejães,AF,NULL,NULL,NULL,NULL,NULL,109,PPD/PSD,4
181010,1810,Viseu,OLIVEIRA DE FRADES,Sejães,AF,NULL,NULL,NULL,NULL,NULL,94,PS,3
181011,1810,Viseu,OLIVEIRA DE FRADES,Souto de Lafões,AF,NULL,NULL,NULL,NULL,NULL,233,PPD/PSD,4
181011,1810,Viseu,OLIVEIRA DE FRADES,Souto de Lafões,AF,NULL,NULL,NULL,NULL,NULL,19,CDS-PP,0
181011,1810,Viseu,OLIVEIRA DE FRADES,Souto de Lafões,AF,NULL,NULL,NULL,NULL,NULL,151,PS,3
181012,1810,Viseu,OLIVEIRA DE FRADES,Varzielas,AF,NULL,NULL,NULL,NULL,NULL,235,PPD/PSD,6
181012,1810,Viseu,OLIVEIRA DE FRADES,Varzielas,AF,NULL,NULL,NULL,NULL,NULL,76,PS,1
181100,1811,Viseu,PENALVA DO CASTELO,NULL,CM,8489,5692,NULL,93,108,1651,PS,1
181100,1811,Viseu,PENALVA DO CASTELO,NULL,CM,8489,5692,NULL,93,108,3644,PPD/PSD.CDS-PP,4
181100,1811,Viseu,PENALVA DO CASTELO,NULL,CM,8489,5692,NULL,93,108,196,PCP-PEV,0
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AM,8489,5689,NULL,93,108,269,PCP-PEV,0
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AM,8489,5689,NULL,93,108,1684,PS,5
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AM,8489,5689,NULL,93,108,3535,PPD/PSD.CDS-PP,10
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AF,8489,5644,NULL,93,108,176,PCP-PEV,2
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AF,8489,5644,NULL,93,108,2013,PS,32
181100,1811,Viseu,PENALVA DO CASTELO,NULL,AF,8489,5644,NULL,93,108,3254,PPD/PSD.CDS-PP,56
181101,1811,Viseu,PENALVA DO CASTELO,Antas,AF,NULL,NULL,NULL,NULL,NULL,126,PPD/PSD.CDS-PP,4
181101,1811,Viseu,PENALVA DO CASTELO,Antas,AF,NULL,NULL,NULL,NULL,NULL,116,PS,3
181102,1811,Viseu,PENALVA DO CASTELO,Castelo de Penalva,AF,NULL,NULL,NULL,NULL,NULL,92,PS,1
181102,1811,Viseu,PENALVA DO CASTELO,Castelo de Penalva,AF,NULL,NULL,NULL,NULL,NULL,532,PPD/PSD.CDS-PP,8
181103,1811,Viseu,PENALVA DO CASTELO,Esmolfe,AF,NULL,NULL,NULL,NULL,NULL,82,PS,2
181103,1811,Viseu,PENALVA DO CASTELO,Esmolfe,AF,NULL,NULL,NULL,NULL,NULL,219,PPD/PSD.CDS-PP,5
181104,1811,Viseu,PENALVA DO CASTELO,Germil,AF,NULL,NULL,NULL,NULL,NULL,192,PS,5
181104,1811,Viseu,PENALVA DO CASTELO,Germil,AF,NULL,NULL,NULL,NULL,NULL,102,PPD/PSD.CDS-PP,2
181105,1811,Viseu,PENALVA DO CASTELO,Insua,AF,NULL,NULL,NULL,NULL,NULL,525,PPD/PSD.CDS-PP,4
181105,1811,Viseu,PENALVA DO CASTELO,Insua,AF,NULL,NULL,NULL,NULL,NULL,718,PS,5
181105,1811,Viseu,PENALVA DO CASTELO,Insua,AF,NULL,NULL,NULL,NULL,NULL,43,PCP-PEV,0
181106,1811,Viseu,PENALVA DO CASTELO,Lusinde,AF,NULL,NULL,NULL,NULL,NULL,109,PPD/PSD.CDS-PP,4
181106,1811,Viseu,PENALVA DO CASTELO,Lusinde,AF,NULL,NULL,NULL,NULL,NULL,91,PS,3
181108,1811,Viseu,PENALVA DO CASTELO,Matela,AF,NULL,NULL,NULL,NULL,NULL,104,PPD/PSD.CDS-PP,5
181108,1811,Viseu,PENALVA DO CASTELO,Matela,AF,NULL,NULL,NULL,NULL,NULL,62,PS,2
181109,1811,Viseu,PENALVA DO CASTELO,Pindo,AF,NULL,NULL,NULL,NULL,NULL,280,PS,2
181109,1811,Viseu,PENALVA DO CASTELO,Pindo,AF,NULL,NULL,NULL,NULL,NULL,888,PPD/PSD.CDS-PP,7
181109,1811,Viseu,PENALVA DO CASTELO,Pindo,AF,NULL,NULL,NULL,NULL,NULL,63,PCP-PEV,0
181110,1811,Viseu,PENALVA DO CASTELO,Real,AF,NULL,NULL,NULL,NULL,NULL,34,PS,1
181110,1811,Viseu,PENALVA DO CASTELO,Real,AF,NULL,NULL,NULL,NULL,NULL,105,PPD/PSD.CDS-PP,4
181110,1811,Viseu,PENALVA DO CASTELO,Real,AF,NULL,NULL,NULL,NULL,NULL,65,PCP-PEV,2
181111,1811,Viseu,PENALVA DO CASTELO,Sezures,AF,NULL,NULL,NULL,NULL,NULL,5,PCP-PEV,0
181111,1811,Viseu,PENALVA DO CASTELO,Sezures,AF,NULL,NULL,NULL,NULL,NULL,300,PPD/PSD.CDS-PP,5
181111,1811,Viseu,PENALVA DO CASTELO,Sezures,AF,NULL,NULL,NULL,NULL,NULL,121,PS,2
181112,1811,Viseu,PENALVA DO CASTELO,Trancozelos,AF,NULL,NULL,NULL,NULL,NULL,143,PS,4
181112,1811,Viseu,PENALVA DO CASTELO,Trancozelos,AF,NULL,NULL,NULL,NULL,NULL,101,PPD/PSD.CDS-PP,3
181113,1811,Viseu,PENALVA DO CASTELO,Vila Cova do Covelo,AF,NULL,NULL,NULL,NULL,NULL,143,PPD/PSD.CDS-PP,5
181113,1811,Viseu,PENALVA DO CASTELO,Vila Cova do Covelo,AF,NULL,NULL,NULL,NULL,NULL,82,PS,2
181200,1812,Viseu,PENEDONO,NULL,CM,3340,2268,NULL,42,48,39,PCP-PEV,0
181200,1812,Viseu,PENEDONO,NULL,CM,3340,2268,NULL,42,48,1398,PPD/PSD,3
181200,1812,Viseu,PENEDONO,NULL,CM,3340,2268,NULL,42,48,741,I,2
181200,1812,Viseu,PENEDONO,NULL,AM,3340,2251,NULL,42,48,1329,PPD/PSD,10
181200,1812,Viseu,PENEDONO,NULL,AM,3340,2251,NULL,42,48,56,PCP-PEV,0
181200,1812,Viseu,PENEDONO,NULL,AM,3340,2251,NULL,42,48,776,I,5
181200,1812,Viseu,PENEDONO,NULL,AF,3340,2127,NULL,42,48,226,PS,7
181200,1812,Viseu,PENEDONO,NULL,AF,3340,2127,NULL,42,48,422,I,8
181200,1812,Viseu,PENEDONO,NULL,AF,3340,2127,NULL,42,48,36,PCP-PEV,0
181200,1812,Viseu,PENEDONO,NULL,AF,3340,2127,NULL,42,48,1353,PPD/PSD,48
181201,1812,Viseu,PENEDONO,Antas,AF,NULL,NULL,NULL,NULL,NULL,70,PS,3
181201,1812,Viseu,PENEDONO,Antas,AF,NULL,NULL,NULL,NULL,NULL,97,PPD/PSD,4
181202,1812,Viseu,PENEDONO,Beselga,AF,NULL,NULL,NULL,NULL,NULL,169,PPD/PSD,7
181203,1812,Viseu,PENEDONO,Castainço,AF,NULL,NULL,NULL,NULL,NULL,92,PPD/PSD,7
181204,1812,Viseu,PENEDONO,Granja,AF,NULL,NULL,NULL,NULL,NULL,86,I,4
181204,1812,Viseu,PENEDONO,Granja,AF,NULL,NULL,NULL,NULL,NULL,3,PCP-PEV,0
181204,1812,Viseu,PENEDONO,Granja,AF,NULL,NULL,NULL,NULL,NULL,65,PPD/PSD,3
181205,1812,Viseu,PENEDONO,Ourozinho,AF,NULL,NULL,NULL,NULL,NULL,121,PPD/PSD,6
181205,1812,Viseu,PENEDONO,Ourozinho,AF,NULL,NULL,NULL,NULL,NULL,31,PS,1
181206,1812,Viseu,PENEDONO,Penedono,AF,NULL,NULL,NULL,NULL,NULL,266,PPD/PSD,3
181206,1812,Viseu,PENEDONO,Penedono,AF,NULL,NULL,NULL,NULL,NULL,9,PCP-PEV,0
181206,1812,Viseu,PENEDONO,Penedono,AF,NULL,NULL,NULL,NULL,NULL,336,I,4
181207,1812,Viseu,PENEDONO,Penela da Beira,AF,NULL,NULL,NULL,NULL,NULL,183,PPD/PSD,7
181207,1812,Viseu,PENEDONO,Penela da Beira,AF,NULL,NULL,NULL,NULL,NULL,24,PCP-PEV,0
181208,1812,Viseu,PENEDONO,Póvoa de Penela,AF,NULL,NULL,NULL,NULL,NULL,187,PPD/PSD,6
181208,1812,Viseu,PENEDONO,Póvoa de Penela,AF,NULL,NULL,NULL,NULL,NULL,67,PS,1
181209,1812,Viseu,PENEDONO,Souto,AF,NULL,NULL,NULL,NULL,NULL,58,PS,2
